analysis_set	metric	n_AC	n_TOL	mean_AC	mean_TOL	median_AC	median_TOL	delta_mean_TOL_minus_AC	bootstrap_delta_mean_TOL_minus_AC_median	bootstrap_delta_mean_TOL_minus_AC_ci95_low	bootstrap_delta_mean_TOL_minus_AC_ci95_high	empirical_permutation_p_one_sided_TOL_gt_AC	empirical_permutation_p_two_sided	mannwhitney_p_two_sided	welch_t_p_two_sided	cliffs_delta_TOL_vs_AC	direction_supports_hypothesis	excluded_sample
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	6	4	13162.49717483562	15072.051796575171	14659.36324689565	12781.863843129484	1909.5546217395513	1774.571486886679	-9608.977066548117	14202.426612685735	0.3952380952380952	0.7761904761904762	0.9148485865792471	0.7902012711789783	0.08333333333333333	True	SRR32060341
all_BC_samples_leave_one_out	strict_burden_q90	5	5	5.656595506384603	6.340256976534633	6.507102365890821	6.981627092383093	0.6836614701500299	0.7107310659845303	-4.183572280633604	5.171692253539506	0.44047619047619047	0.8809523809523809	1.0	0.8108013937092968	0.04	True	SRR32060215
all_BC_samples_leave_one_out	strict_burden_q95	5	5	14.211524468536798	16.907653588478933	16.973134444322802	17.09902547013483	2.6961291199421353	2.5937172214423576	-8.542869355351145	13.513026699614375	0.3531746031746032	0.7063492063492064	1.0	0.6932278598740198	0.04	True	SRR32060215
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	5	5	13385.921025744869	16420.078934753452	17273.34857350192	16949.829231765543	3034.1579090085834	2960.277800922042	-8945.109967653983	15369.127059881577	0.3253968253968254	0.6507936507936508	0.834035229790992	0.6796418941181734	0.12	True	SRR32060215
all_BC_samples_leave_one_out	strict_burden_q90	6	4	5.361227852521327	6.133122908766773	5.19574597454788	6.110492373419863	0.7718950562454463	0.789722349254967	-3.4472687492942815	4.539889497925257	0.4095238095238095	0.8333333333333334	0.7483812122920345	0.7462532178014588	0.16666666666666666	True	SRR32060216
all_BC_samples_leave_one_out	strict_burden_q95	6	4	13.653204866922529	16.57078373941305	13.917370651586996	16.40977173388586	2.9175788724905196	2.9058749964528197	-6.805931617281731	12.029900246943278	0.32857142857142857	0.6666666666666666	0.7483812122920345	0.6062571457080206	0.16666666666666666	True	SRR32060216
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	6	4	13162.49717483562	18371.624054818458	14659.36324689565	19381.008359616062	5209.126879982838	5209.126879982838	-6436.469689639031	16568.177014194433	0.21904761904761905	0.44285714285714284	0.5929096584060489	0.4589070407400417	0.25	True	SRR32060216
all_BC_samples_leave_one_out	strict_burden_q90	5	5	3.652079034211235	6.340256976534633	3.884389583204939	6.981627092383093	2.688177942323398	2.6688491395563303	-0.2998494163362393	5.648046527928982	0.0873015873015873	0.1746031746031746	0.2948019919337048	0.1798801479025093	0.44	True	SRR32060234
all_BC_samples_leave_one_out	strict_burden_q95	5	5	10.001367822647786	16.907653588478933	10.861606858851188	17.09902547013483	6.9062857658311465	6.831869795027688	-1.061807770600888	14.735332216708699	0.10317460317460317	0.20634920634920634	0.2948019919337048	0.19993256500513365	0.44	True	SRR32060234
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	5	5	12340.32689510236	16420.078934753452	12045.377920289378	16949.829231765543	4079.7520396510918	4079.7520396510918	-8066.397343573191	16149.624015724874	0.2777777777777778	0.5555555555555556	0.6751736149271245	0.5769098147681702	0.2	True	SRR32060234
all_BC_samples_leave_one_out	strict_burden_q90	5	5	6.433473423025592	6.340256976534633	6.507102365890821	6.981627092383093	-0.09321644649095884	-0.06888842753454893	-4.3197065081236925	3.919881816231059	0.5158730158730159	0.9761904761904762	1.0	0.9703664892984076	0.04	False	SRR32060240
all_BC_samples_leave_one_out	strict_burden_q95	5	5	16.383845840307036	16.907653588478933	16.973134444322802	17.09902547013483	0.5238077481718975	0.4461559180725878	-8.846695362951971	10.133101596164888	0.45634920634920634	0.9126984126984127	1.0	0.9280980073612676	0.04	True	SRR32060240
all_BC_samples_leave_one_out	strict_top_1pct_burden_mass	5	5	15794.996609802745	16420.078934753452	17273.34857350192	16949.829231765543	625.0823249507066	503.5448199836501	-10017.29876785387	11965.239954217443	0.4603174603174603	0.9206349206349206	1.0	0.9232630023969165	-0.04	True	SRR32060240
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	6	3	5.361227852521327	7.277691023053187	5.19574597454788	7.168793247606073	1.91646317053186	1.9624783534979988	-2.149968154254486	5.545775698203894	0.23809523809523808	0.5119047619047619	0.5168531939054699	0.4174152048131843	0.3333333333333333	True	SRR32060306
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	6	3	13.653204866922529	18.513996136132956	13.917370651586996	18.25513298474248	4.860791269210427	4.860791269210429	-4.578097426185394	13.874872585603956	0.2619047619047619	0.5357142857142857	0.5168531939054699	0.3934272072698765	0.3333333333333333	True	SRR32060306
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_top_1pct_burden_mass	6	3	13162.49717483562	19718.573741124972	14659.36324689565	21812.18748746658	6556.076566289352	6556.076566289352	-6320.02931847621	18657.842148396398	0.21428571428571427	0.4166666666666667	0.5168531939054699	0.4263529682798069	0.3333333333333333	True	SRR32060306
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q90	5	4	6.433473423025592	6.615481807054133	6.507102365890821	7.075210169994583	0.18200838402854114	0.24229511225430667	-4.065931646309373	4.247133510612821	0.4444444444444444	0.9047619047619048	0.9047619047619049	0.942637645706604	0.1	True	SRR32060309
coverage_qc_protein_annotation_fraction_ge_0.5_leave_one_out	strict_burden_q95	5	4	16.383845840307036	17.20443748618945	16.973134444322802	17.677079227438654	0.8205916458824127	0.8205916458824163	-8.64373588381241	10.534015805782634	0.4523809523809524	0.8888888888888888	0.9047619047619049	0.8887688297109695	0.1	True	SRR32060309
