gene	mean_log2_TPM_plus1_AC	mean_log2_TPM_plus1_TOL	delta_log2_TPM_plus1_TOL_minus_AC	welch_t_TOL_vs_AC	welch_p_value	rank_metric	FDR
LRRC4C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP21-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PEDS1-UBE2V1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM86B2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000249319	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000249967	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000250264	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PDIA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGI1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13H1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NGEF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PDCL2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NGB	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP11-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRIT1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP12-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP12-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELMOD3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRIG3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELOA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRIT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LYNX1-SLURP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNASE1L2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM83C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELOVL3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP12-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP13-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LYPD5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LYPD6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP13-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP13-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NGF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NGFR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8G5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKAIN4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP1-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKAIN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKAIN1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP1-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-10	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8J3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NIM1K	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM25C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8J1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELFN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8I2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8H3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NHLH2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LIME1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP10-7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ELSPBP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LYPD6B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8B2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRFN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIAA2012	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLHL4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13G1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8B4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGI3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEDD8-MDP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8B3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENPEP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB4B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB4A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB136	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PDGFRL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB135	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP2-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP2-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP2-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGI2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PDHA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EN1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP13-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP15-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM25A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM171A2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEUROG3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEUROG2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEUROG1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEUROD6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEUROD4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP16-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8D2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEURL4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NELL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13F1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEURL1B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEU4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNASE2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEU2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EMILIN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP17-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM170B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM170A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP19-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB105B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB104B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LOXL4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP23-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FNDC8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DDN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DDIT4L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYOCD	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PHGR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYOC	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268083	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM24A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268133	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A16	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM135B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DDI1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268163	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM246B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1N1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6K2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268361	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268434	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYO3A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYO1H	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268465	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1N2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KDM4F	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268643	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1Q1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267881	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYOD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267748	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6M1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1K1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1L1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1L3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6N1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267173	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267179	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267261	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1L4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6K6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLK9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM13C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYRF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267318	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FNDC7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DQX1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267335	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYOZ2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PHF21B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYOZ1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267561	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267618	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KDM4E	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYO18B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000268790	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLK8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1S2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYH13	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000270299	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PIDD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A17	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FOLR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000271810	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR2A1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYF6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYF5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PIEZO2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000270249	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP6-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PIGA	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYCN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000272104	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000272297	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6C70	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DCTD	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYBPHL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DCSTAMP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6C68	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYH2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FERD3L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYMX	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PHOX2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYMK	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM131C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6F1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1R1P	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6C76	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYLK2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PHYHIP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KNCN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PHYHIPL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYL7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYH6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269035	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PI15	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNTT	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269095	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269533	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1S1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGALS7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269547	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269590	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MYH8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000269711	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DDX4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NAA11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000267001	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGALS9B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000257767	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP3-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6S1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1E1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGALS9C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A10	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM162B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000258472	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000258529	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000257390	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NAT8L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NAT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1E2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1G1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000258674	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000258728	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MAB21L1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM161A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NAPSA	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1D5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP3-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM153CP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6T1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP24-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NCAN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP25-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000255439	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000255730	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6X1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6V1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB104A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB103B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP26-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000255835	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP27-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000257184	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NBPF6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NBPF4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP29-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB103A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FETUB	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000256500	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFB1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DEFA6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000256514	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000256591	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM163B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000259060	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000266953	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A13	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000261793	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000262660	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KHDC3L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1J4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KHDC1L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000263020	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGK2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000263620	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FNDC4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LPCAT4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP5-10	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGLYRP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DDX49	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGLYRP4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A14	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC52	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A15	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KERA	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGPEP1L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGALS7B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PGR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NACAD	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1J1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260170	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NANOS3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NANOS2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000259171	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FMR1NB	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000259371	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM90A12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM236B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NALF2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6Q1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000259784	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6P1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR1J2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PFN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260272	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260342	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260371	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP4-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260836	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000260861	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR6N2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FNDC1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000261130	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP1-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRTAP1-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKD2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM78B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EBI3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PALM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHFPL7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PALM3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OOSP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMBT1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM47B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAMR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OOSP4A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT16	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DLX5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT17	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FFAR3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DLX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OSR2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OSR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FBN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ECE2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DLX1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ECEL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FHL5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FKBP10	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OMP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLRF2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRT1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRTA1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRT3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
E2F7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTMT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAGE1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAGE2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLF18	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OLIG3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTF4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAGE3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAGE5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLRG2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTC	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTF3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM47A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DSG4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAJB8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NT5M	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FJX1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
